country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",05-04-2026 08:00,28.2068,76.7997,OZONE,23,38,28
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",05-04-2026 08:00,28.39072,77.30059,PM2.5,118,142,133
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",05-04-2026 08:00,28.4417,77.3217,SO2,6,6,6
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",05-04-2026 08:00,28.422681,77.148944,PM2.5,4,268,67
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",05-04-2026 08:00,22.969611,72.6435,OZONE,12,31,30
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-04-2026 08:00,28.6701,76.9254,PM10,56,81,67
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-04-2026 08:00,28.6701,76.9254,NO2,12,14,13
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-04-2026 08:00,28.6701,76.9254,SO2,6,7,6
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-04-2026 08:00,28.6701,76.9254,CO,44,51,48
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",05-04-2026 08:00,28.3419248,77.319699,NO2,19,21,20
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",05-04-2026 08:00,28.806223,76.141105,NO2,3,21,11
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",05-04-2026 08:00,28.806223,76.141105,SO2,1,9,5
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",05-04-2026 08:00,28.593883,76.270653,PM10,48,165,96
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",05-04-2026 08:00,28.360699,76.93609,SO2,2,13,7
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",05-04-2026 08:00,28.360699,76.93609,OZONE,7,37,11
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",05-04-2026 08:00,28.060249,76.113115,PM2.5,51,108,73
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",05-04-2026 08:00,28.060249,76.113115,NH3,4,6,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",05-04-2026 08:00,23.221714,72.654328,CO,12,28,25
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.938539,77.5901,CO,8,49,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.938539,77.5901,OZONE,17,117,48
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-04-2026 08:00,12.920984,77.584908,NO2,5,34,12
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-04-2026 08:00,12.920984,77.584908,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-04-2026 08:00,12.7816279,77.6299145,PM2.5,37,67,53
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-04-2026 08:00,12.7816279,77.6299145,NH3,6,6,6
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-04-2026 08:00,12.7816279,77.6299145,SO2,19,20,20
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",05-04-2026 08:00,13.003872,77.664217,SO2,8,9,9
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",05-04-2026 08:00,13.0270199,77.494094,PM2.5,19,38,23
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",05-04-2026 08:00,29.0272,77.0621,OZONE,25,26,26
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-04-2026 08:00,30.1480566,77.2893471,NO2,11,21,16
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-04-2026 08:00,30.1480566,77.2893471,NH3,1,6,4
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-04-2026 08:00,30.1480566,77.2893471,OZONE,8,34,11
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",05-04-2026 08:00,30.943887,76.801991,PM2.5,8,263,86
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",05-04-2026 08:00,30.943887,76.801991,NO2,2,69,15
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",05-04-2026 08:00,30.943887,76.801991,NH3,3,5,4
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",05-04-2026 08:00,34.066206,74.81982,OZONE,1,4,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",05-04-2026 08:00,23.80569,86.44268,PM2.5,7,137,58
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",05-04-2026 08:00,23.80569,86.44268,CO,2,125,101
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",05-04-2026 08:00,23.80569,86.44268,OZONE,1,20,4
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",05-04-2026 08:00,23.707909,86.41467,PM10,37,94,71
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",05-04-2026 08:00,23.707909,86.41467,NO2,8,8,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",05-04-2026 08:00,16.172806,75.659694,PM10,49,51,50
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",05-04-2026 08:00,12.9135218,77.5950804,PM2.5,32,64,42
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",05-04-2026 08:00,12.9135218,77.5950804,SO2,13,13,13
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-04-2026 08:00,12.9352049,77.6814488,PM10,28,97,59
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-04-2026 08:00,12.9352049,77.6814488,NO2,5,21,8
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-04-2026 08:00,12.9352049,77.6814488,NH3,1,1,1
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.951913,77.539784,PM2.5,32,80,49
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",05-04-2026 08:00,12.951913,77.539784,SO2,9,28,17
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",05-04-2026 08:00,13.029152,77.585901,PM2.5,34,351,99
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",05-04-2026 08:00,28.1485564,77.3320667,OZONE,23,25,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",05-04-2026 08:00,28.3153,76.9143,PM2.5,18,97,52
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",05-04-2026 08:00,28.3153,76.9143,OZONE,3,57,15
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",05-04-2026 08:00,29.432304,76.972765,PM2.5,18,87,35
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",05-04-2026 08:00,12.917348,77.622813,SO2,2,7,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",05-04-2026 08:00,11.55358,76.55521,PM2.5,19,49,32
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",05-04-2026 08:00,11.55358,76.55521,NO2,14,30,27
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",05-04-2026 08:00,12.990328,77.5431385,CO,5,19,10
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",05-04-2026 08:00,28.52123,76.37138,PM2.5,36,147,72
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",05-04-2026 08:00,23.264759,77.381568,NO2,16,64,26
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",05-04-2026 08:00,23.264759,77.381568,SO2,9,16,12
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",05-04-2026 08:00,23.264759,77.381568,OZONE,24,61,35
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",05-04-2026 08:00,23.210494,77.425409,PM10,57,107,81
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",05-04-2026 08:00,23.210494,77.425409,CO,18,40,22
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",05-04-2026 08:00,23.233584,77.400574,NH3,5,6,5
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",05-04-2026 08:00,12.88925,74.853,PM10,51,76,62
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",05-04-2026 08:00,12.88925,74.853,NO2,8,16,10
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-04-2026 08:00,12.21041,76.37376,PM2.5,18,29,23
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",05-04-2026 08:00,12.733409,77.298051,SO2,19,21,20
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",05-04-2026 08:00,12.733409,77.298051,OZONE,13,49,21
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",05-04-2026 08:00,16.7602,77.1428,PM2.5,44,90,62
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",05-04-2026 08:00,16.7602,77.1428,SO2,3,18,13
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",05-04-2026 08:00,16.7602,77.1428,CO,16,30,20
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",05-04-2026 08:00,11.875,75.3732,PM10,48,96,59
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",05-04-2026 08:00,11.875,75.3732,NO2,14,16,15
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",05-04-2026 08:00,8.8787,76.6073,OZONE,32,37,33
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",05-04-2026 08:00,8.5149093,76.9435879,NO2,NA,NA,NA
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",05-04-2026 08:00,15.3714823,75.1160168,NO2,7,7,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",05-04-2026 08:00,15.3714823,75.1160168,CO,18,27,21
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",05-04-2026 08:00,15.3714823,75.1160168,OZONE,21,21,21
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",05-04-2026 08:00,16.802639,75.722694,PM2.5,20,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",05-04-2026 08:00,16.802639,75.722694,NH3,3,4,4
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",05-04-2026 08:00,13.428828,77.731418,CO,12,34,28
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",05-04-2026 08:00,13.328028,75.797056,PM10,50,50,50
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",05-04-2026 08:00,23.233584,77.400574,OZONE,44,134,65
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",05-04-2026 08:00,23.331731,75.045981,SO2,35,38,36
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",05-04-2026 08:00,23.838586,78.759431,PM2.5,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",05-04-2026 08:00,23.838586,78.759431,NO2,NA,NA,NA
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",05-04-2026 08:00,23.838586,78.759431,OZONE,38,154,38
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",05-04-2026 08:00,24.58434363,80.8549414,PM10,69,71,70
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",05-04-2026 08:00,24.58434363,80.8549414,SO2,19,21,20
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",05-04-2026 08:00,24.10897,82.64558,PM10,60,413,148
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",05-04-2026 08:00,24.10897,82.64558,OZONE,2,69,3
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",05-04-2026 08:00,23.1633321,75.800225,PM10,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",05-04-2026 08:00,23.1633321,75.800225,NO2,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",05-04-2026 08:00,23.1633321,75.800225,NH3,NA,NA,NA
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",05-04-2026 08:00,23.1633321,75.800225,SO2,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",05-04-2026 08:00,19.10122,74.73339,NO2,16,28,21
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",05-04-2026 08:00,19.10122,74.73339,OZONE,5,87,14
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",05-04-2026 08:00,20.719516,77.000253,PM10,39,210,67
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",05-04-2026 08:00,26.203442,78.193251,NO2,NA,NA,NA
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",05-04-2026 08:00,26.200388,78.147714,NO2,7,70,40
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",05-04-2026 08:00,26.200388,78.147714,NH3,4,8,6
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",05-04-2026 08:00,22.7289,75.8076,PM10,55,109,77
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",05-04-2026 08:00,23.81748678,79.446246,SO2,43,59,52
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",05-04-2026 08:00,22.9682591,76.064118,CO,14,96,30
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",05-04-2026 08:00,26.203442,78.193251,PM10,NA,NA,NA
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",05-04-2026 08:00,23.168606,79.932247,NH3,1,2,1
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",05-04-2026 08:00,23.168606,79.932247,SO2,14,16,15
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",05-04-2026 08:00,23.168606,79.932247,CO,51,92,66
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",05-04-2026 08:00,22.431,75.5213,CO,22,62,30
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",05-04-2026 08:00,22.7524,75.8872,NO2,5,14,10
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",05-04-2026 08:00,23.50016,80.23284,NH3,5,8,6
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",05-04-2026 08:00,23.50016,80.23284,OZONE,11,73,59
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",05-04-2026 08:00,23.10844,77.511428,NO2,20,85,45
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",05-04-2026 08:00,23.163174,79.973061,SO2,1,3,2
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",05-04-2026 08:00,19.854616,75.905894,PM2.5,36,61,48
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",05-04-2026 08:00,19.854616,75.905894,PM10,52,84,65
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",05-04-2026 08:00,19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",05-04-2026 08:00,19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",05-04-2026 08:00,19.192056,72.9585188,PM2.5,12,123,37
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",05-04-2026 08:00,19.192056,72.9585188,PM10,55,119,74
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",05-04-2026 08:00,19.192056,72.9585188,NO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",05-04-2026 08:00,16.6870449,74.2505872,PM2.5,15,37,25
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",05-04-2026 08:00,16.6870449,74.2505872,CO,6,28,10
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",05-04-2026 08:00,16.7143745,74.2426398,PM10,32,76,50
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",05-04-2026 08:00,18.39963,76.57452,NO2,10,42,19
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",05-04-2026 08:00,18.39963,76.57452,CO,18,52,23
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",05-04-2026 08:00,18.1023399,73.4783687,PM10,52,124,81
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",05-04-2026 08:00,18.1023399,73.4783687,NH3,3,11,8
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",05-04-2026 08:00,18.1023399,73.4783687,SO2,10,16,12
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",05-04-2026 08:00,20.918946,74.776388,CO,7,16,11
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",05-04-2026 08:00,19.2268427,73.0788456,PM2.5,12,88,25
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",05-04-2026 08:00,19.2268427,73.0788456,SO2,5,16,9
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",05-04-2026 08:00,19.2268427,73.0788456,CO,8,40,26
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",05-04-2026 08:00,19.710842,77.151824,PM10,14,71,39
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",05-04-2026 08:00,19.710842,77.151824,SO2,1,3,1
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",05-04-2026 08:00,19.296481,72.840923,CO,12,22,18
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",05-04-2026 08:00,19.053536,72.84643,PM2.5,47,146,80
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",05-04-2026 08:00,19.053536,72.84643,NH3,5,19,8
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",05-04-2026 08:00,19.065931,72.862131,NH3,1,4,3
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",05-04-2026 08:00,19.0243902,73.0406721,CO,22,63,25
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",05-04-2026 08:00,19.786089,72.757971,PM2.5,14,43,23
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",05-04-2026 08:00,19.786089,72.757971,OZONE,3,16,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",05-04-2026 08:00,19.9629,79.298714,NO2,33,37,35
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",05-04-2026 08:00,19.863756,75.321188,PM10,49,89,69
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",05-04-2026 08:00,19.16485,73.23409,CO,18,31,26
India,Maharashtra,Beed,"Bir, Beed - MPCB",05-04-2026 08:00,18.988474,75.753873,PM2.5,23,51,33
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",05-04-2026 08:00,20.9402359,77.7895248,NH3,2,4,3
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",05-04-2026 08:00,19.87562,75.38731,NO2,24,33,27
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",05-04-2026 08:00,19.9775302,79.2337086,OZONE,4,125,14
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",05-04-2026 08:00,20.918946,74.776388,NO2,4,19,10
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",05-04-2026 08:00,19.296481,72.840923,PM2.5,21,45,29
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",05-04-2026 08:00,18.96702,72.84214,SO2,6,12,8
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",05-04-2026 08:00,19.1878657,72.8304069,PM2.5,9,28,17
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",05-04-2026 08:00,19.1878657,72.8304069,PM10,28,49,36
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",05-04-2026 08:00,19.1878657,72.8304069,NH3,2,3,2
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",05-04-2026 08:00,19.1878657,72.8304069,OZONE,30,52,50
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",05-04-2026 08:00,19.175,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",05-04-2026 08:00,18.897756,72.81332,PM2.5,23,39,32
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",05-04-2026 08:00,18.897756,72.81332,PM10,53,88,68
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",05-04-2026 08:00,18.897756,72.81332,CO,8,24,11
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",05-04-2026 08:00,19.1375,72.915056,SO2,4,9,7
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",05-04-2026 08:00,19.215859,72.831718,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",05-04-2026 08:00,19.215859,72.831718,NH3,3,4,4
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",05-04-2026 08:00,19.215859,72.831718,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",05-04-2026 08:00,19.0632143,72.8456324,CO,10,18,13
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",05-04-2026 08:00,19.1653323,72.922099,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",05-04-2026 08:00,19.0863,72.8888,PM2.5,29,178,68
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",05-04-2026 08:00,19.0863,72.8888,NO2,4,6,5
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",05-04-2026 08:00,19.000084,72.85673,SO2,1,10,5
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",05-04-2026 08:00,19.060498,72.923356,OZONE,1,24,5
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",05-04-2026 08:00,19.000083,72.813993,PM10,30,71,47
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",05-04-2026 08:00,19.10861,72.83622,SO2,47,51,49
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",05-04-2026 08:00,21.121801,79.04952,NH3,1,25,6
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",05-04-2026 08:00,21.14472,79.107595,NH3,7,12,8
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",05-04-2026 08:00,21.14472,79.107595,OZONE,11,32,15
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",05-04-2026 08:00,21.152875,79.0517531,NH3,3,15,6
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",05-04-2026 08:00,19.10078,72.87462,NO2,26,26,26
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",05-04-2026 08:00,18.91,72.82,NH3,4,4,4
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",05-04-2026 08:00,19.04946,72.923,PM2.5,13,80,39
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",05-04-2026 08:00,19.065931,72.862131,OZONE,5,52,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",05-04-2026 08:00,19.23241,72.86895,NH3,5,7,6
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",05-04-2026 08:00,19.23241,72.86895,CO,18,41,32
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",05-04-2026 08:00,19.2243333,72.8658113,CO,13,18,15
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",05-04-2026 08:00,19.11074,72.86084,NH3,13,19,16
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",05-04-2026 08:00,19.0364585,72.8954371,OZONE,6,33,7
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",05-04-2026 08:00,18.614767,73.799516,CO,14,44,34
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-04-2026 08:00,18.616318,73.765797,PM2.5,16,82,34
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",05-04-2026 08:00,18.616318,73.765797,NO2,17,59,27
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",05-04-2026 08:00,18.664282,73.763966,CO,2,72,26
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",05-04-2026 08:00,18.459883,73.852193,PM10,45,115,70
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",05-04-2026 08:00,18.501793,73.927532,NO2,34,157,86
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",05-04-2026 08:00,19.95022,73.73148,SO2,NA,NA,NA
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",05-04-2026 08:00,19.9591346,73.7788008,NH3,2,4,3
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",05-04-2026 08:00,19.9591346,73.7788008,SO2,2,6,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",05-04-2026 08:00,19.9591346,73.7788008,CO,12,24,18
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",05-04-2026 08:00,19.090337,73.014232,PM2.5,17,71,31
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",05-04-2026 08:00,20.021503,73.813844,NH3,2,5,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",05-04-2026 08:00,20.021503,73.813844,SO2,1,12,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",05-04-2026 08:00,20.021503,73.813844,CO,16,18,17
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",05-04-2026 08:00,20.021503,73.813844,OZONE,15,84,17
